,view_num,inform_num,inform_id,reported_id,reported_address,post_time,reported_credit,weibo_content,repost_num,likes,comment_num,id_tweets,id_following,id_follower,label
5806,158.0,1.0,FdPgo6zck,2188146681,unknown,2017-07-24 08:31:43,正常,文山平坝一家七口人因吃野蘑菇毒死六人，只有一位老人活着，六口棺材一起发送，场景太凄凉……蘑菇不要随意采了吃啊……秒拍视频2017-07-2408:31:43关注他举报收藏操作,42.0,10.0,23.0,69,96,71,1
5807,339.0,1.0,FdGGXi9Yp,3313066234,unknown,2017-07-23 10:42:26,中,.红喇叭报道：新闻直播间，京珠高速大客车起火41人死亡。北京·东坝秒拍视频2017-07-2310:42:26关注他举报收藏操作,33.0,13.0,33.0,401,467,131,1
5808,119.0,1.0,FceDLhMJf,2188146681,unknown,2017-07-13 21:27:21,中,文山平坝一家七口人因吃野生菌毒死了六人，只剩一个老人活着。六口棺材一起发送，场景太凄惨了！希望大家不要吃野生菌了，兴山县一个农民家庭，秒拍视频2017-07-1321:27:21关注他举报收藏操作,0.0,0.0,0.0,69,96,71,1
5809,131.0,1.0,FaT3rpDHN,1787334252,unknown,2017-07-05 00:39:53,中,：贵州省黔西南州布依族猫族自治州晴隆县沙子镇，正：在2017-7-2-日9点时左右……因：天然气管跑炸造成难民实际人数死亡200多人，伤300多人，晴隆县官员只报死亡人数8人，伤35人……这是适不适合做个官员……望所看到这条信息请转发一下，为我们疑难者的死者申冤，因：我们也是骨肉结成的，不望你们帮忙什么，只是起手之劳，记住死与伤的人数多少，就会有好心的能人能够见后在，用他她做人的良知与其才能来给我们这些疑难者们申冤的吧！在我眼前所见的人们都如同我的亲人，当我看见这一幕，一滴眼泪从脸庞至心间，是心与肺化出流出的血泪，是血与肉的残杀，激宕着我悲伤的魂灵……望那位有亲人朋友：有才力的帮助一次，用你的良心做人……[组图共6张],0.0,0.0,1.0,245,146,104,1
5810,168.0,4.0,FdY8Qyu0U,5659085693,unknown,2017-07-25 07:07:51,正常,看完这个视频后，就再也没人敢喝这东西了。报纸哥的秒拍视频2017-07-2507:07:51关注他举报收藏操作,17.0,29.0,15.0,53,316,108,1
5811,118.0,2.0,FbKuZ5Lx0,5608400025,unknown,2017-07-10 16:43:19,正常,我到现在之所以什么都没说是看在我兄弟的面子上、因为对于我来说兄弟比你更重要。一男子闯入午托居民屋刀砍16名儿童致3死13伤……广西平南……你知道吗！2017-07-1016:43:19关注她举报收藏操作,0.0,0.0,0.0,1146,28,194,1
5812,142.0,1.0,FdK38Et3t,5076939156,unknown,2017-07-23 19:15:20,正常,今天凌晨四点左右，京珠高速一双层客车爆炸起火，截止目前已有41人死亡。经专家初步断定，车上有人携带易燃易爆物品，而且车辆超员现象。秒拍视频2017-07-2319:15:20关注他举报收藏操作,0.0,4.0,5.0,548,75,37,1
5813,162.0,2.0,FdYpRdlP7,5092895733,unknown,2017-07-25 07:49:45,正常,今天凌晨，京珠高速客车起火，多人遇难；秒拍视频2017-07-2507:49:45关注他举报收藏操作,0.0,1.0,1.0,116,89,46,1
5814,101.0,1.0,G8sds5uAe,1925464391,unknown,2018-03-21 23:24:04,中,这是真的吗？韶关市中医院：昨天凌晨二点二十三分，十三名男女生感染sk5病毒死亡，最大的32岁，最小的5岁，参与抢救的医生已被隔离，中央1台电视新闻己播岀，暂时别吃西瓜，特别是乳源的西瓜，目前广西贵港已有13167个已感染。来宾·迁江镇2018-03-2123:24:04关注他举报收藏操作,0.0,0.0,1.0,2078,721,144,1
5815,104.0,1.0,G8a8zl8yL,1925464391,unknown,2018-03-20 01:22:35,中,韶关市中医院：昨天凌晨二点二十三分，十三名男女生感染sk5病毒死亡，最大的32岁，最小的5岁，参与抢救的医生已被隔离，中央1台电视新闻己播岀，暂时别吃西瓜，特别是乳源的西瓜，目前广西贵港已有13167个已感染。收到马上发给你关心的人，最好是群发。为了您的健康，请转发。暴雨水污染严重，少买西瓜吃。看了快转。帮别人等于帮自己2018-03-2001:22:35关注她举报收藏操作,0.0,0.0,3.0,2078,721,144,1
5816,105.0,1.0,G8gG5AhJg,1925464391,unknown,2018-03-20 18:01:40,中,韶关市中医院：昨天凌晨二点二十三分，十三名男女生感染sk5病毒死亡，最大的32岁，最小的5岁，参与抢救的医生已被隔离，中央1台电视新闻己播岀，暂时别吃西瓜，特别是乳源的西瓜，目前广西贵港已有13167个已感染。收到马上发给你关心的人，最好是群发。为了您的健康，请转发。暴雨水污染严重，少买西瓜吃。看了快转。帮别人等于帮自己福州·潭城镇2018-03-2018:01:40关注她举报收藏操作,0.0,0.0,4.0,2078,721,144,1
5817,124.0,1.0,G8rLKpboO,1925464391,unknown,2018-03-21 22:15:49,中,韶关市中医院：昨天凌晨二点二十三分，十三名男女生感染sk5病毒死亡，最大的32岁，最小的5岁，参与抢救的医生已被隔离，中央1台电视新闻己播岀，暂时别吃西瓜，特别是乳源的西瓜，目前广西贵港已有13167个已感染。收到马上发给你关心的人，最好是群发。为了您的健康，请转发。暴雨水污染严重，少买西瓜吃。看了快转。帮别人等于帮自己黔西南布依族苗族自治州·高棉乡2018-03-2122:15:49关注他举报收藏操作,0.0,0.0,1.0,2078,721,144,1
5818,139.0,1.0,G6MfZDakA,1371399052,unknown,2018-03-10 22:44:40,中,某名山寺庙女尼姑结婚，前来捧场的众师姐妹打扮艳丽，场面惊人。令人有目不暇接之感，更使人惊诧，，，，合肥·三孝口快乐驿站快乐V的秒拍视频2018-03-1022:44:40关注他举报收藏操作,1.0,5.0,1.0,1890,574,253,1
5819,120.0,1.0,G83mS3HN6,1925464391,unknown,2018-03-19 08:08:36,中,韶关市中医院：昨天凌晨二点二十三分，十三名男女生感染sk5病毒死亡，最大的32岁，最小的5岁，参与抢救的医生已被隔离，中央1台电视新闻己播岀，暂时别吃西瓜，特别是乳源的西瓜，目前广西贵港已有13167个已感染。收到马上发给你关心的人，最好是群发。为了您的健康，请转发。暴雨水污染严重，少买西瓜吃。看了快转。帮别人等于帮自己包头·娜琳王府井2018-03-1908:08:36关注他举报收藏操作,0.0,0.0,1.0,2078,721,144,1
5820,119.0,1.0,G89u5boEH,1925464391,unknown,2018-03-19 23:42:51,中,韶关市中医院：昨天凌晨二点二十三分，十三名男女生感染sk5病毒死亡，最大的32岁，最小的5岁，参与抢救的医生已被隔离，中央1台电视新闻己播岀，暂时别吃西瓜，特别是乳源的西瓜，目前广西贵港已有13167个已感染。收到马上发给你关心的人，最好是群发。为了您的健康，请转发。暴雨水污染严重，少买西瓜吃。看了快转。帮别人等于帮自己2018-03-1923:42:51关注她举报收藏操作,0.0,0.0,2.0,2078,721,144,1
5821,120.0,1.0,G8xeb0513,1925464391,unknown,2018-03-22 12:09:35,中,韶关市中医院：昨天凌晨二点二十三分，十三名男女生感染sk5病毒死亡，最大的32岁，最小的5岁，参与抢救的医生已被隔离，中央1台电视新闻己播岀，暂时别吃西瓜，特别是乳源的西瓜，目前广西贵港已有13167个已感染。收到马上发给你关心的人，最好是群发。为了您的健康，请转发。暴雨水污染严重，少买西瓜吃。看了快转。帮别人等于帮自己2018-03-2212:09:35关注他举报收藏操作,0.0,1.0,1.0,2078,721,144,1
5822,127.0,1.0,G8tiI57l9,1925464391,unknown,2018-03-22 02:09:46,中,韶关市中医院：昨天凌晨二点二十三分，十三名男女生感染sk5病毒死亡，最大的32岁，最小的5岁，参与抢救的医生已被隔离，中央1台电视新闻己播岀，暂时别吃西瓜，特别是乳源的西瓜，目前广西贵港已有13167个已感染。收到马上发给你关心的人，最好是群发。为了您的健康，请转发。暴雨水污染严重，少买西瓜吃。看了快转。帮别人等于帮自己2018-03-2202:09:46关注他举报收藏操作,0.0,0.0,1.0,2078,721,144,1
5823,154.0,1.0,G8F3AwHde,5534534539,unknown,2018-03-23 08:05:29,中,昨天甘肃省甘谷县第六中学生打死人事件乜调查出结果，五个学生参与打人，其中一个是太伏镇镇长儿子，政府和学校要求私了，一家出二十万，但死者家不答应，要求严肃处理刑事责任，还一个和谐社会据知情人士透露，该学生为人老实懂事，常被该校校霸欺负并索要钱财，且据在校学生透露，该校在事发的前两天都有学生打架闹事，但学校要求学生不得对外公布消息，这次也是学校校霸向该学生索要钱财并对其进行殴打，使得该学生手脚断裂、肋骨粉碎性骨折、且背部全是条状硬物殴打伤痕，况且学校等相关部门在事发后长时间未通知家长，在将出事学生准备送至殡仪馆时才告知家长，并不让家长与其相见，也没人对家属进行安抚，致使事件进一步扩大。由此可见该校的安全管理工作和各种隐瞒行为的确值得大家深思。希望逝者安息，事件能得到圆满解决！可怜的弟弟你妈妈不要那100万，他只要你健健康康的出现她面前，手脚皆被打断，满身的钢筋印，一身的伤痕再被扔下5楼，我们无法想象他当时经历了什么？是如何的绝望，他到底犯了什么错？就是因为没有交保护费吗？校方和警方把弟弟拉到殡仪馆，拒绝家属见弟弟，还把爷爷奶奶扣押起来，我那可怜的同事现在才见到满身的伤痕的儿子[流泪][流泪]校方对外宣布是一场意外，到底什么意外从5楼掉下没有一点血迹？5个凶手1人出20万就想把这件事情抹点吗？然后继续逍遥法外吗？希望各位伸出援手，帮助这位可怜的妈妈不要点赞，谁要是看到了转发到(每个群里)，不会转发的另外，会转发的一定要转，我终生感谢你们转发，谢谢大家了！🙏🙏2018-03-2308:05:29关注他举报收藏操作,0.0,0.0,1.0,46,64,17,1
5824,123.0,1.0,G9qP3k1TW,1633638272,unknown,2018-03-28 09:41:31,中,世风日下，人心不古！大街上抢人Mr_霆的秒拍视频2018-03-2809:41:31关注他举报收藏操作,1.0,0.0,5.0,3604,292,1068,1
5825,155.0,1.0,G9n1awzm1,1633638272,unknown,2018-03-28 00:00:23,中,注意了，武汉江夏洪山附近人贩子当街抢人，三个女大学生被拉上面包车，女孩子以后晚上还是不要出门了，出门带刀保护自己，不要给人贩子机会武汉·和平街区用户5231408953的秒拍视频2018-03-2800:00:23关注他举报收藏操作,2.0,1.0,3.0,3604,292,1068,1
5826,144.0,1.0,G9i0E1W3B,2939279433,unknown,2018-03-27 11:15:22,中,中国旅游团到美国参观一火山口，一名女游客不顾管理人员的阻拦，来到火山喷发的地方拍照，脚下一滑掉入火山熔岩流淌的岩浆中，顿时化作一缕青烟。莱芜·大润发深海的早晨的秒拍视频2018-03-2711:15:22关注她举报收藏操作,0.0,11.0,8.0,34,1305,839,1
5827,233.0,4.0,G9qqmpdlz,3488415432,unknown,2018-03-28 08:40:41,中,#不作死不会死#中国旅游团到美国参观一火山口，一名女游客不顾管理人员的阻拦，来到火山喷发的地方拍照，脚下一滑掉入火山熔岩流淌的岩浆中，顿时化作一缕青烟。一切都消停了！待蝶化美人的秒拍视频2018-03-2808:40:41关注她举报收藏操作,12.0,73.0,17.0,248,140,82,1
5828,149.0,1.0,G9kGKxggj,6363395584,unknown,2018-03-27 18:04:35,中,中国旅游团到美国参观一火山口，一名女游客不顾管理人员的阻拦，来到火山喷发的地方拍照，脚下一滑掉入火山熔岩流淌的岩浆中，顿时化作一缕青烟。一定会有那么几的秒拍视频2018-03-2718:04:35关注她举报收藏操作,0.0,0.0,0.0,1911,127,56,1
5829,272.0,1.0,G9UT4kois,6363395584,unknown,2018-03-31 14:13:49,中,现实地狱，恶业成熟了。太可怕了！中国旅游团到美国参观一火山口，一名女游客不顾管理人员的阻拦，来到火山喷发的地方拍照，脚下一滑掉入火山熔岩流淌的岩浆中。迪庆藏族自治州·香格里拉虎跳峡山白脸客栈沙子海洋小鱼的秒拍视频2018-03-3114:13:49关注她举报收藏操作,1.0,8.0,6.0,1911,127,56,1
5830,118.0,1.0,Gba4T5JHL,1925464391,unknown,2018-04-08 18:44:26,中,湛江市中医院：昨天凌晨二点二十三分，十三名男女生感染sk5病毒死亡，最大的32岁，最小的5岁，参与抢救的医生已被隔离，中央1台电视新闻己播岀，暂时别吃西瓜，特别是乳源的西瓜，目前广西贵港已有13167个已感染。收到马上发给你关心的人，最好是群发。为了您的健康，请转发。暴雨水污染严重，少买西瓜吃。看了快转。帮别人等于帮自己2018-04-0818:44:26关注她举报收藏操作,0.0,0.0,3.0,2078,721,144,1
5831,101.0,1.0,GbidHiRNV,1925464391,unknown,2018-04-09 15:28:07,中,西安市中心医院：昨天凌晨二点二十三分，十三名男女生感染sk5病毒死亡，最大的32岁，最小的5岁，参与抢救的医生已被隔离，中央1台电视新闻己播岀，暂时别吃西瓜，特别是乳源的西瓜，目前广西贵港已有13167个已感染。收到马上发给你关心的人，最好是群发。为了您的健康，请转发。暴雨水污染严重，少买西瓜吃。看了快转。帮别人等于帮自己,0.0,0.0,0.0,2078,721,144,1
5832,132.0,1.0,G6aoK7UyP,2265871682,unknown,2018-03-06 22:21:50,中,哎，好可怜，一个小区的小朋友，两个月前被自家狗咬了，大人说自家的狗，没有狂犬病毒，就没有打狂犬疫苗，昨天还好好的，今天就发病了。大家要注意点，春季是猫猫狗狗的发情期，看见流浪狗流浪猫，就离远点，注意安全，希望不要再发生这样的悲剧了学霸白猫的秒拍视频2018-03-0622:21:50关注她举报收藏操作,0.0,2.0,0.0,50,311,461,1
5833,107.0,1.0,GbtvTaw4g,5515283450,unknown,2018-04-10 20:13:09,中,山西省太原市政府医院：昨天凌晨二点二十三分，十三名男女生感染h7n9病毒死亡，最大的32岁，最小的5岁，参与抢救的医生已被隔离，中央1台电视新闻己播岀，暂时别吃西瓜，特别是山西的西瓜，山西已有13167个已感染。收到马上发给你关心的人，最好是群发。为了您的健康，请转发。暴雨水污染严重，少买西瓜吃。看了快转，不用回复，帮别人等于帮自己！武汉·关山街区2018-04-1020:13:09关注他举报收藏操作,0.0,2.0,9.0,521,291,81,1
5834,121.0,1.0,Gah4OqSLz,1925464391,unknown,2018-04-02 22:43:11,中,澜沧人民医院：昨天凌晨二点二十三分，十三名男女生感染sk5病毒死亡，最大的32岁，最小的5岁，参与抢救的医生已被隔离，中央1台电视新闻己播岀，暂时别吃西瓜，特别是乳源的西瓜，目前广西贵港已有13167个已感染。收到马上发给你关心的人，最好是群发。为了您的健康，请转发。暴雨水污染严重，少买西瓜吃。看了快转。帮别人等于帮自己2018-04-0222:43:11关注她举报收藏操作,0.0,3.0,5.0,2078,721,144,1
5835,144.0,2.0,Gbs2Y5r6k,5216006172,unknown,2018-04-10 16:29:09,中,大家好：是否真实网上发的，敬请西安市中心医院：昨天凌晨二点二十三分，十三名男女生感染sk5病毒死亡，最大的32岁，最小的5岁，参与抢救的医生已被隔离，中央1台电视新闻己播岀，暂时别吃西瓜，特别是乳源的西瓜，目前广西贵港已有13167个已感染。收到马上发给你关心的人，最好是群发。为了您的健康，请转发。暴雨水污染严重，少买西瓜吃。看了快转。帮别人等于帮自己2018-04-1016:29:09关注他举报收藏操作,0.0,1.0,2.0,2491,141,74,1
5836,94.0,1.0,GbkEgpdjB,1925464391,unknown,2018-04-09 21:39:05,中,西安市中心医院：昨天凌晨二点二十三分，十三名男女生感染sk5病毒死亡，最大的32岁，最小的5岁，参与抢救的医生已被隔离，中央1台电视新闻己播岀，暂时别吃西瓜，特别是乳源的西瓜，目前广西贵港已有13167个已感染。收到马上发给你关心的人，最好是群发。为了您的健康，请转发。暴雨水污染严重，少买西瓜吃。看了快转。帮别人等于帮自己2018-04-0921:39:05关注他举报收藏操作,0.0,0.0,0.0,2078,721,144,1
5837,93.0,1.0,Gbo5psUPL,1925464391,unknown,2018-04-10 06:24:11,中,西安市中心医院：昨天凌晨二点二十三分，十三名男女生感染sk5病毒死亡，最大的32岁，最小的5岁，参与抢救的医生已被隔离，中央1台电视新闻己播岀，暂时别吃西瓜，特别是乳源的西瓜，目前广西贵港已有13167个已感染。收到马上发给你关心的人，最好是群发。为了您的健康，请转发。暴雨水污染严重，少买西瓜吃。看了快转。帮别人等于帮自己2018-04-1006:24:11关注他举报收藏操作,0.0,0.0,2.0,2078,721,144,1
